,Rating,Comment
3534,5,This product is so good value for money...I am studied this product ❣️❣️
3535,5,This is the best product.
3536,5,The mobile 🔥heating very fast unable to talk with out earphone.
3537,5,"Phone just ok, heats up and poor camera quality"
3538,5,Phone is just ok. Camera mentioned is 50MP but not genuine. Front camera is absolutely bad. Charging slot is old mini USB. Low performance.
3539,5,Thanks
3540,5,Phone is heated so much..
3541,5,"This mobile is just Ok by performance wise, it was my first real me phone, next time I will prefer samsung Or redmi ,process slow as compared to other brand mobile"
3542,5,"This phone good and in Normal budget, but not high performed Mobile. There is no such advance features and battery backup is too slow , but camera is good and sound quality is better."
3543,4,This is not good mobile
3544,5,"Thank you so much Flipkart and realme
Very nice product"
3545,5,This is very bad phone 😞 i will NAVER purchase again this phone...
3546,5,This phone is very bad 😔😔😔😔
3547,5,The phone is good in this price range
3548,5,The product is too good and priceless
3549,5,"This phone is amazing, loved this phone and also suggest buting this phone"
3550,4,Thanks
3551,4,This product just ok
3552,5,Thank you so much Flipkart
3553,5,They have not gallery application in mobile phone
3554,5,This is a good phone
3555,4,"Phone is OK but I have a problem, there is no default galary."
3556,4,Phone is a very good quality
3557,4,This product maximum time hang and worst product
3558,5,cheap and best
3559,5,The speaker is not working properly. Camera quality is not good. The worth is value less. I complain to Flipkart for replacement or refund. But there is no solution.
3560,5,"While doing call recording it announces to the opposite end person, so for call recording this mobile is totally waste. And front camera quality is totally poor. Performance wise not good for this money value. I recommend please don't purchase this mobile. I feel I lost money after purchased this mobile."
3561,5,Thank you
3562,5,This product is very bad product .
3563,5,"The worst mobile
Pls don't purchase
7 after purchase this handset got dead
Inwent to service center and per day up to 23 mobiles are reporting with same issue Realme c25y
Do not buy this handset at all"
3564,5,"The camera is to bad and bettry is to weak
The phone is heating too much
Don't buy this phone
Is you buy this your is kachra"
3565,5,Thank you flipcarts my friends and all friends buy good products ...best rate best...
3566,5,Thanks
3567,4,third class camera😒
3568,5,Thank you
3569,5,This is LTE phone
3570,5,Phone is nice and value for money
3571,5,Phone is good but battery not working properly
3572,5,Thanks flipkart good camera good battery
3573,5,This is the worst phone out of all the cell phones I have ever bought. Don't waste your money buying this.
3574,5,"Cheap phone by realme. Unable to make calls just after using one month. It was hanging since first day but Flipkart and technician deny the fact. Now phone is totally waste.

Please avoid Realme."
3575,5,Third class mobile don't buy it money wasted it's callling problem not properly communication ech other
3576,5,Thank
3577,5,"The phone has a fairly, good battery backup, but the selfie camera needs a lot of improvement."
3578,5,The phone is best but display colours is normal
3579,5,Phon was good but camera very poor front camera is not clear
3580,5,Phone is okay for that price. Display is average. But performance is quite good.
3581,4,Thanks
3582,5,This segment phone price nice product
3583,5,When we saw movie it will struck sone time and video & audio will differentiates...its worst to buyy
3584,5,"This product is not much useful
It doesn't have much useful programs
Please make sure before you get it"
3585,5,Thanks
3586,4,Think 1000 times before buy this mobile because it has a sound problem some times its sound stopped so we have to restart phone ..there is software issue ...also there is no photo gallery .. waste of money n time
3587,5,Thanks to Flipkart for best mobile
3588,5,This product is very good and excellent
3589,5,Phone volume not working its very low
3590,5,"Phone specs are not upto the mark, specially camera is worst , 50 MP is just a scam"
3591,5,"The delevry boy mr.sachinkumar nice and good behaviour
Also Flipkart fastest delivery only one day"
3592,5,"This is a very bad product ....
And many problems in the mobile
And FLIPKART is a bad application...
😡😡😡😡😡😡😡😡😡"
3593,5,"This phone is very✨✨✨✨ good product the phone was working very perfect & battery life is 3or2 days & sounds are very perfect💯% super ✨✨✨✨✨


Must buy this product ✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨"
3594,5,This is value for money
3595,5,Thanks Flipcart
3596,5,Thanks
3597,5,"Phone is average
For the money it's providing RAM and ROM
CAM is told to be 50mp but camera quality is very poor
Battery backup is good"
3598,4,Phone not working properly hanging the touch screen is not working
3599,5,"The screen guard has dirt in it. The UI is the worst with so many bloat ware and continuous bombardment of app ads by the realme app. The WORST THING IS THERE IS NO FILE MANAGER AND GALLERY so good luck with finding photos, videos and docs.I think my choice to go with realme instead of SAMSUNG was wrong. And ya 50mp CAMERA IS A JOKE. it is worst then 13mp mi camera. Got the phone delivered on the next day. kuddos to flipkart on that."
3600,5,This phone are good and nice 👍🙂
3601,3,The price is comparatively very good
3602,5,"The camera quality is very poor, not at par with Mega Pixel"
3603,5,Thanks
3604,5,"This mobile is not at all
In a two months I visited two times care center
This mobile display automatically get off
Totally waste of money."
3605,5,Photo quality poor
3606,5,Thank
3607,5,Thank you
3608,5,Phone is awesome but front camera quality is not good😔
3609,4,This mobile doesn't have inbuilt gallery 😂😂
3610,5,"This mobile is amazing ,
And very smooth
But selfie camera is not so good"
3611,3,Thank you Flipkart
3612,5,Phone camera future okay okay
3613,4,"There's not much feature
Camara not good 🤳xx"
3614,5,"Phone drying too fast, Hotspot disable try to enable but can't enable, Camera 48megapixel showing but when checked in phone showing 12.5pixel but photos not clear and main voice not reached to caller may be mic problem"
3615,5,"The quality of the 50 megapixel camera is similar to the 5 megapixel Vivo mobile camera.
Camera quality is Very bad..."
3616,5,Phone getting hanged during call. Not to worthy
3617,5,this mobile is super quality good
3618,5,"This mobile is totally worst in all categories like camera, music, display.
Camera is like 2mp"
3619,5,This product is very good
3620,4,Phone is very good in the given price range. Camera quality meets expectation. Display is bright. Battery backup is pretty awesome. 2 days with normal usage. No lags or hanging complaints. It's a complete yes for me. Happy with the product 👍🏻👍🏻👍🏻
3621,5,That's amazing right
3622,3,phone is not good at all camera and sound quality thurd class mobile
3623,5,Phone started hanging
3624,4,"Phone screen is went black with in 15 days
Worst phone I have ever purchased"
3625,5,Phone is good but front camera is very low quality
3626,5,"The phone does not have a pre-installed Gallery, Contact, Messanger, File Manager....... We will need to download all of them from GOOGLE Play store which is again a third party kind of."
3627,5,Cheap phone waste of money 💰 I AM unlucky by this phone photo gallery is not available hang problem addvertisement problem
3628,5,Phone get heat on charging
3629,3,"This ia my bed experienc with realme
After using month im given review.
Model is good
Display good
Camere is worst its not 50mp totally made Fools.
I used other realme models but this model is not upto the mark of expcetion.
Simple made fools to public.
I given 1star if there is zero then ill give that only."
3630,5,This product is nice for everything
3631,5,This set is not 50mp camera
3632,5,That was amazing brand for camera and battery
3633,5,Phone is good for this budget but chargeing is very slow
3634,5,"Phone is good. Battery backup also good,But the camera quality not good."
3635,5,Thanks
3636,3,Thanks bro
3637,5,This mobile is very good and
3638,3,This is nice product realme c25y 4 128 .it has low price and good quality.but battery backup is not good
3639,4,This is a third class product. It has lot of problem
3640,4,"The mobile does not have 5g wifi connectivity, which is basic norm for a phone, camera is just a show piece, very unhappy with quality"
3641,3,Photo does not slide on mobile one photo open at the one time
3642,5,The camera is very poor and not at all matching with the description. 50MP camera is not even having 5MP clarity. The display is average. Battery life is good. Rigid home screen mode you can't switch from drawer to standard. No store for thems and wallpapers. This range phone should have FHD display and C type charging port. Go for othe brand if you are investing that much money.
3643,5,This product is very very poor
3644,5,This product is very nice
3645,3,Cheap and best.
3646,5,Thanks sir
3647,5,Thanks
3648,3,Thanks
3649,5,The price of the product has decreased
3650,4,This is the best of the phone
3651,4,"Photo gallery not available
Clean up memory not available
Hidden app not available
Private folder not available
And many more"
3652,5,This is worst mobile. Don't buy it
3653,5,Phone got hang within a week. Please don't buy it..
3654,5,"This is one of the worst phone i have ever seen. I am facing many issue such as charging problem, heating issue, sound is very low, phone is switch off automatically. i never any one to buy this phone. very bad phone."
3655,5,Thank you
3656,5,Phone good s
3657,5,what should i say all is good i like it thank you flipkart
3658,5,Thank you Flipkart
3659,3,This phone is not proper working and poor quality
3660,5,When charging mobile is heat
3661,5,The speaker stopped working after 10 days. Don't go for this.
3662,5,This mobile is not value for money. You can buy another model of realme
3663,3,This is good feature honey . Only front camera is low .
3664,5,This mobile is very bad product
3665,5,The phone is awesome
3666,5,This is not real 50mp camera.the camera quality is just like 12mp.
3667,5,"phone is good

but modified software

don't have App Lock, App Clone & App Hide option"
3668,4,Thank you
3669,4,This phone is not worth at all and there isn't any refund policy so I'm very disappointed. Please don't buy any phone from flipkart. Their technician has no credibility now I don't buy any electronic product from flipkart. Flipkart cheated with me.
3670,5,The voice is very slow rest all is good
3671,4,This iteam is very poor. Very bed product
3672,5,This item is very bad please don't waste your money
3673,5,"The specifications of the model is quite good according to its price. But the main problem lies in its interface. The interface kinda looks outdated and is hard to customize. There are no apps for themes or galleries, instead, a lot of redundant apps of realme are there. There is hardly anything to change in the settings."
3674,5,This mobile is so many problems after use
3675,5,This is not a gaming phone if u use multiple app not gaming app then go and buy this. Camera quality is good night photoshoot is so so. If u r a camera lover then ignore this device.
3676,5,"The outlook of the phone is looking good, but the front camera is so worst, useless. Totally phone is not good."
3677,5,Thanks flipkart
3678,5,Thanks Flipkart team
3679,5,The notch is very old i wish they'd have a punchhole
3680,5,The worst phone I have ever used and the services of flipkart is worst too
3681,5,Phone camera quality very poor. Rear Camera setting shows only upto 12.5 mega pixel against claim of 50 mega pixel. Downloading and internet speed very slow shows LTE network . Not recommended.
3682,3,Thank you
3683,5,Thank you
3684,5,There should me c type charging
3685,5,Charger is B type.. App lock is not supported.. baaki product is good good
3686,5,"The mobile is overall good except camera
It seems that the company has wrongly written 50 megapixel
But if we ignore the quality of camera then good mobile in this price range."
3687,5,Thnku
3688,5,This Mobile Realme C25y is not good because the camera is very bad and the full screen option is not working
3689,5,Thank you
3690,5,Phone is not best for gaming phone over heat in 30 min play games
3691,4,This mobile set is scam. It started hanging within 1 month. Do not buy. And 50MP camera is worse than 13MP camera. Go for Samsung M-series
3692,4,This phone is not good .it has bad system ui . And front camera is not good
3693,5,After update camera quality is good...
3694,5,If you bought this mobile phone. Your money to be best . Plz don't buy this mobile phone 😞😞😞😞😞📱📱. I'm unhappy with this mobile phone
3695,5,"After two weeks of use thers problem in hearing
Loss of Money"
3696,4,After using 3 month of this..... all the features are superb.. Except.... Front camera.....
3697,5,"If you have the worst phone in the world, the Real Me C25Y has a very poor camera."
3698,5,Very good
3699,5,Best compare to money
3700,5,Very very very slow after updation
3701,4,Best phone in budget range.
3702,5,Verry good mobile and proseser are verry High.। Thanks redmi
3703,4,Very good Radmi 10T S mobail
3704,5,Very good phone in price range
3705,5,Very bad.......
3706,5,Very good
3707,5,Very good
3708,5,"Best mobile in this price range
Best for gaming like BGMI
Performance is good
Camera 📷is ok"
3709,5,Very nice but back camera im not setisfy
3710,5,Bettry bucp very low
3711,5,Very good
3712,5,Very nice phone
3713,4,Perfect
3714,5,Very good mobile phone
3715,5,Best phone..
3716,5,Very Nice Product
3717,5,Very nice product 👌
3718,5,Very nice and excellent product considering its price. Perfect 🥰. But camera doesn't seem to be of 50mp as claimed. But overall excellent product.
3719,5,Very good
3720,5,Best phone and good camera
3721,5,"Decent performence


Only Afordable Phone
Decent camera
Decent Performance
Not Type C Port
Decent Sound Quality"
3722,5,Very good product
3723,5,Very very good mobile
3724,5,Recommended
3725,5,"Decent quality camera. Nice performance, goos build quality & nice ui. Cache is not clearing effectively is the only drawback"
3726,4,Best mobile
3727,5,Best
3728,5,"Very good job 👌👌👌
Nice post
Super mobile
So beautiful ❤️🥰🥰🥰🥰"
3729,4,"Very Bad Experience With This Phone 📱 Please dont buy it, Camera 50MP But Picture quality is equal to 2MP and processing is very slow...
Applications is running very slow...
And Phone 📱 Display setti and Home Screen is very Bad."
3730,5,Very nice product thankyou Flipkart
3731,4,best camera now
3732,3,Very poor quality camera.
3733,5,Very bad product
3734,4,Very good
3735,5,Very good
3736,4,Very good product. Value for money.
3737,5,Best mid range phone
3738,5,Very nice very good functioning
3739,5,Very good product
3740,4,Best 👍👍👍👍
3741,5,Very bad phone
3742,5,"Few ssq do zzzz,x"
3743,5,Cemra not clear
3744,5,Very bad quality
3745,3,Very good phone
3746,3,Very good
3747,5,Realme is not a user frendly mobile
3748,5,Best mobile
3749,5,Very bad camera not take this product.
3750,5,Very good very process 👍👍👍☺️
3751,4,Very good
3752,5,Very good phone
3753,5,Very good
3754,5,Very poor
3755,5,Best
3756,4,Very good
3757,5,Very good product
3758,5,Bettry not good
3759,5,Very bad quality camera. It's not 50MP. It is just 5MP. Pixel quality is not good.
3760,4,Very good 👍
3761,5,Really love this product 😍
3762,3,Heating issue
3763,3,Very nice
3764,5,Best
3765,4,Very good products perfect💯 thanks to flipkart
3766,5,Very good
3767,5,Very nice
3768,5,Best quality
3769,5,Very good
3770,5,Very good
3771,4,"Best mobile at this range, must buy"
3772,5,Very bad product
3773,5,Very bad
3774,4,Best
3775,4,Very good mobile 📱
3776,5,Best Phone i love it.....❤️
3777,5,Very good
3778,5,"Very bad experience
1- Camera 10/2(Not 50MP it's 2MP) , Front camera also very bad.
2- Getting Hanged, Update need to release.

Note :- @realme please release update ASAP for lots of bugs need to be fixed"
3779,5,"Realme hang issue always
When get little old"
3780,5,Very good
3781,3,Very good Mobile
3782,5,"Very Bad Experience With RealMe C25 Y...
Nothing is Good In This Phone....
Camara, Display, And Processing is Very Bad"
3783,3,Very good look fast charging mobile.
3784,5,"Selfie camera very low quality
Gallery aap not available
File manager not available
Double tab not available
Network speed not available"
3785,5,Very bad
3786,5,Very nice
3787,5,Very bad. No features available.
3788,4,Perfect in its price range
3789,5,Best smartphone in this price
3790,5,Very good handset
3791,5,Best phone
3792,3,really great 🥰
3793,5,Very bad mobile camera and not recording.
3794,5,Very good product
3795,3,Very poor product
3796,5,Best mobile phones
3797,4,Very nice ph... Thanks for flipkart
3798,5,Cemra quality normal
3799,5,Very nice phone
3800,5,Very good
3801,5,Very nice phone
3802,5,Best quality
3803,5,Very good product
3804,5,Very Good Mobile
3805,5,Very bad
3806,5,Very bad
3807,5,Very worst mobile
3808,5,Very nice
3809,3,Very nice
3810,5,Vere photo Happy super
3811,5,Really good
3812,4,Very smuth
3813,5,Very nice
3814,5,Best good product
3815,4,Very nice features
3816,5,Really good
